Mode,Locus,FinalFitness
Asex,auto,0.0592277
Asex,auto,0.105463
Asex,auto,0.836617
Asex,auto,1.7107
Asex,auto,0.00532361
Asex,auto,0.686393
Asex,auto,1.95733
Asex,auto,0.224875
Asex,auto,0.351452
Asex,auto,1.79511
Asex,auto,1.71074
Asex,auto,1.95172
Asex,auto,0.540718
Asex,auto,0.495081
Asex,auto,0.00951239
Asex,auto,1.23229
Asex,auto,0.606763
Asex,auto,0.229505
Asex,auto,1.45435
Asex,auto,1.48721
Asex,auto,0.20596
Asex,auto,0.0720051
Asex,auto,0.224095
Asex,auto,0.108383
Asex,auto,0.951987
Asex,auto,0.236705
Asex,auto,1.82506
Asex,auto,0.13137
Asex,auto,0.827143
Asex,auto,1.11164
Asex,auto,0.0759701
Asex,auto,1.15401
Asex,auto,0.123233
Asex,auto,0.121392
Asex,auto,1.97473
Asex,auto,0.524822
Asex,auto,0.236232
Asex,auto,0.589674
Asex,auto,1.80633
Asex,auto,0.312137
Asex,auto,1.32293
Asex,auto,0.170538
Asex,auto,0.602261
Asex,auto,0.808327
Asex,auto,1.68936
Asex,auto,1.50364
Asex,auto,0.377022
Asex,auto,0.00867613
Asex,auto,1.87201
Asex,auto,1.99662
Asex,auto,1.17555
Asex,auto,1.76438
Asex,auto,0.311918
Asex,auto,0.117059
Asex,auto,1.88999
Asex,auto,0.0229055
Asex,auto,0.0515383
Asex,auto,1.90068
Asex,auto,0.222572
Asex,auto,0.671867
Asex,auto,0.62241
Asex,auto,1.61203
Asex,auto,0.44942
Asex,auto,0.0556972
Asex,auto,0.0474107
Asex,auto,0.376391
Asex,auto,0.0882589
Asex,auto,0.500255
Asex,auto,0.493494
Asex,auto,0.872884
Asex,auto,1.71445
Asex,auto,0.592931
Asex,auto,0.361426
Asex,auto,0.286295
Asex,auto,0.0570078
Asex,auto,1.77497
Asex,auto,1.92857
Asex,auto,0.0985171
Asex,auto,1.50615
Asex,auto,1.00508
Asex,auto,0.0289734
Asex,auto,0.201064
Asex,auto,1.31353
Asex,auto,0.608363
Asex,auto,0.0862248
Asex,auto,0.0128697
Asex,auto,0.0596567
Asex,auto,0.0617498
Asex,auto,1.98315
Asex,auto,0.00904005
Asex,auto,0.457376
Asex,auto,0.267791
Asex,auto,0.619879
Asex,auto,0.0855522
Asex,auto,0.0110858
Asex,auto,0.266473
Asex,auto,0.0271846
Asex,auto,0.127403
Asex,auto,0.0814955
Asex,auto,0.171352
Asex,auto,1.41249
Asex,auto,1.96356
Asex,auto,0.0701348
Asex,auto,0.0109156
Asex,auto,0.0403998
Asex,auto,1.74891
Asex,auto,1.2328
Asex,auto,0.0777921
Asex,auto,0.639276
Asex,auto,0.324582
Asex,auto,0.458179
Asex,auto,0.773994
Asex,auto,0.432042
Asex,auto,1.80842
Asex,auto,1.21159
Asex,auto,1.58319
Asex,auto,0.194186
Asex,auto,1.99512
Asex,auto,0.296787
Asex,auto,0.0490886
Asex,auto,0.0302736
Asex,auto,0.161596
Asex,auto,0.0783555
Asex,auto,1.76336
Asex,auto,0.00271775
Asex,auto,0.150872
Asex,auto,0.0208403
Asex,auto,0.938587
Asex,auto,0.0191055
Asex,auto,0.0206072
Asex,auto,0.108393
Asex,auto,0.822866
Asex,auto,0.197151
Asex,auto,0.909079
Asex,auto,1.86702
Asex,auto,1.99524
Asex,auto,0.0748964
Asex,auto,0.890137
Asex,auto,0.0552576
Asex,auto,1.88106
Asex,auto,1.96776
Asex,auto,0.355617
Asex,auto,0.173366
Asex,auto,0.062351
Asex,auto,0.00754132
Asex,auto,0.0618251
Asex,auto,1.95956
Asex,auto,1.20024
Asex,auto,0.106134
Asex,auto,0.118457
Asex,auto,0.0337465
Asex,auto,1.93729
Asex,auto,1.3127
Asex,auto,1.18701
Asex,auto,0.272421
Asex,auto,1.17545
Asex,auto,0.0646085
Asex,auto,0.00885202
Asex,auto,0.043151
Asex,auto,1.99438
Asex,auto,0.092473
Asex,auto,0.151574
Asex,auto,0.0427611
Asex,auto,0.0861912
Asex,auto,0.0374414
Asex,auto,0.100914
Asex,auto,0.38559
Asex,auto,0.911626
Asex,auto,0.0335069
Asex,auto,0.0863069
Asex,auto,0.879705
Asex,auto,0.245222
Asex,auto,1.42999
Asex,auto,0.335525
Asex,auto,0.321463
Asex,auto,1.95853
Asex,auto,0.129946
Asex,auto,0.278783
Asex,auto,0.164497
Asex,auto,0.00909279
Asex,auto,0.794282
Asex,auto,1.94188
Asex,auto,0.0532406
Asex,auto,1.01314
Asex,auto,1.99167
Asex,auto,0.0831563
Asex,auto,0.719868
Asex,auto,0.910087
Asex,auto,0.550093
Asex,auto,1.28202
Asex,auto,0.134734
Asex,auto,1.80127
Asex,auto,1.76731
Asex,auto,0.831578
Asex,auto,0.450943
Asex,auto,0.0232938
Asex,auto,1.56268
Asex,auto,0.466803
Asex,auto,0.0602697
Asex,auto,0.0101722
Asex,auto,0.542613
Asex,auto,0.568642
Asex,auto,0.809809
Asex,auto,0.435747
Asex,auto,0.085072
Asex,auto,0.0290961
Asex,auto,0.0676893
Asex,auto,0.00285952
Asex,auto,0.0742404
Asex,auto,1.3673
Asex,auto,0.0874162
Asex,auto,1.40902
Asex,auto,0.51057
Asex,auto,1.94162
Asex,auto,0.759221
Asex,auto,0.00161516
Asex,auto,0.163904
Asex,auto,0.568374
Asex,auto,0.0549315
Asex,auto,1.54671
Asex,auto,0.33642
Asex,auto,0.220365
Asex,auto,1.11241
Asex,auto,1.82217
Asex,auto,0.00638469
Asex,auto,1.84764
Asex,auto,0.121641
Asex,auto,0.00495515
Asex,auto,1.99383
Asex,auto,0.124825
Asex,auto,0.873765
Asex,auto,0.416771
Asex,auto,0.0163329
Asex,auto,0.0232129
Asex,auto,1.17644
Asex,auto,1.36867
Asex,auto,1.74534
Asex,auto,0.129089
Asex,auto,1.96711
Asex,auto,0.240928
Asex,auto,0.0252009
Asex,auto,0.0293643
Asex,auto,0.0103449
Asex,auto,0.0841514
Asex,auto,0.363717
Asex,auto,0.0250849
Asex,auto,1.56774
Asex,auto,0.002031
Asex,auto,0.84913
Asex,auto,0.0723117
Asex,auto,0.210125
Asex,auto,0.0601324
Asex,auto,1.6888
Asex,auto,0.241845
Asex,auto,0.162517
Asex,auto,0.00150656
Asex,auto,1.92152
Asex,auto,0.0235049
Asex,auto,0.327391
Asex,auto,1.99115
Asex,auto,0.47259
Asex,auto,0.0451638
Asex,auto,0.728028
Asex,auto,0.184018
Asex,auto,0.00134431
Asex,auto,0.249666
Asex,auto,0.0334312
Asex,auto,0.0837633
Asex,auto,0.106554
Asex,auto,0.0342352
Asex,auto,1.4458
Asex,auto,1.76458
Asex,auto,1.87713
Asex,auto,1.99737
Asex,auto,1.96783
Asex,auto,0.00703659
Asex,auto,0.135139
Asex,auto,1.17752
Asex,auto,0.662454
Asex,auto,0.0403007
Asex,auto,0.141836
Asex,auto,0.0877358
Asex,auto,0.0152485
Asex,auto,0.0108104
Asex,auto,0.0510433
Asex,auto,1.96649
Asex,auto,0.285378
Asex,auto,0.493058
Asex,auto,0.830748
Asex,auto,1.94476
Asex,auto,0.039635
Asex,auto,1.96016
Asex,auto,1.2398
Asex,auto,0.405072
Asex,auto,0.739724
Asex,auto,1.59845
Asex,auto,1.74232
Asex,auto,0.021604
Asex,auto,0.0676364
Asex,auto,0.471018
Asex,auto,0.608302
Asex,auto,1.83269
Asex,auto,0.0368963
Asex,auto,0.0730321
Asex,auto,1.10343
Asex,auto,0.0934595
Asex,auto,0.177323
Asex,auto,0.0545092
Asex,auto,0.0224686
Asex,auto,0.5466
Asex,auto,0.420319
Asex,auto,1.34081
Asex,auto,0.109372
Asex,auto,0.965811
Asex,auto,0.423799
Asex,auto,0.200972
Asex,auto,0.0455254
Asex,auto,1.58459
Asex,auto,0.83441
Asex,auto,0.351669
Asex,auto,0.00362168
Asex,auto,0.0510262
Asex,auto,1.65495
Asex,auto,0.00987341
Asex,auto,1.91692
Asex,auto,1.90347
Asex,auto,0.0660071
Asex,auto,0.276344
Asex,auto,1.11034
Asex,auto,0.0272574
Asex,auto,0.824823
Asex,auto,1.73101
Asex,auto,0.0305795
Asex,auto,0.00143292
Asex,auto,1.95704
Asex,auto,0.368708
Asex,auto,0.0831611
Asex,auto,1.4252
Asex,auto,0.105759
Asex,auto,0.207761
Asex,auto,1.1141
Asex,auto,0.328447
Asex,auto,0.0249619
Asex,auto,0.0310672
Asex,auto,1.12252
Asex,auto,0.00957453
Asex,auto,0.828299
Asex,auto,0.104491
Asex,auto,0.0575987
Asex,auto,0.122182
Asex,auto,0.850392
Asex,auto,0.0466746
Asex,auto,1.99845
Asex,auto,1.98915
Asex,auto,0.398857
Asex,auto,1.75999
Asex,auto,0.0129389
Asex,auto,0.254847
Asex,auto,1.99692
Asex,auto,0.410568
Asex,auto,0.0498883
Asex,auto,1.29428
Asex,auto,0.151173
Asex,auto,1.17109
Asex,auto,0.035
Asex,auto,1.45923
Asex,auto,0.003915
Asex,auto,0.0781099
Asex,auto,0.32004
Asex,auto,0.447067
Asex,auto,0.0380179
Asex,auto,0.957277
Asex,auto,0.129444
Asex,auto,0.0196024
Asex,auto,1.71185
Asex,auto,0.113308
Asex,auto,0.0675401
Asex,auto,0.883667
Asex,auto,0.0613977
Asex,auto,0.0493089
Asex,auto,0.0268382
Asex,auto,1.9885
Asex,auto,0.016378
Asex,auto,0.226102
Asex,auto,0.233233
Asex,auto,0.468925
Asex,auto,0.106885
Asex,auto,0.0185655
Asex,auto,1.32045
Asex,auto,0.606887
Asex,auto,0.263962
Asex,auto,0.461475
Asex,auto,0.380177
Asex,auto,1.74191
Asex,auto,0.249113
Asex,auto,0.0218983
Asex,auto,0.146602
Asex,auto,1.45926
Asex,auto,0.0136402
Asex,auto,0.0793554
Asex,auto,0.946292
Asex,auto,0.101427
Asex,auto,0.372036
Asex,auto,1.69842
Asex,auto,1.7079
Asex,auto,0.822612
Asex,auto,0.594457
Asex,auto,0.0887607
Asex,auto,0.437167
Asex,auto,1.12271
Asex,auto,0.869326
Asex,auto,0.193002
Asex,auto,0.433773
Asex,auto,1.92296
Asex,auto,0.498806
Asex,auto,1.07997
Asex,auto,0.4093
Asex,auto,0.0664766
Asex,auto,0.669239
Asex,auto,0.243124
Asex,auto,0.790389
Asex,auto,0.828114
Asex,auto,0.592758
Asex,auto,0.214178
Asex,auto,0.0273762
Asex,auto,0.415299
Asex,auto,1.95957
Asex,auto,0.0122238
Asex,auto,1.45973
Asex,auto,0.070414
Asex,auto,0.728753
Asex,auto,0.591867
Asex,auto,0.0438891
Asex,auto,0.0924629
Asex,auto,0.0545928
Asex,auto,0.167628
Asex,auto,1.98036
Asex,auto,0.140463
Asex,auto,1.9984
Asex,auto,1.72598
Asex,auto,0.61116
Asex,auto,0.0496799
Asex,auto,0.0574562
Asex,auto,0.0212593
Asex,auto,0.239306
Asex,auto,1.93942
Asex,auto,0.0629823
Asex,auto,1.23089
Asex,auto,0.768664
Asex,auto,0.866724
Asex,auto,1.67102
Asex,auto,1.75014
Asex,auto,0.0187357
Asex,auto,0.136664
Asex,auto,0.277837
Asex,auto,0.821017
Asex,auto,0.0156351
Asex,auto,1.58317
Asex,auto,0.0703414
Asex,auto,1.91309
Asex,auto,1.80889
Asex,auto,0.0199653
Asex,auto,0.377102
Asex,auto,0.746909
Asex,auto,0.00297826
Asex,auto,1.16985
Asex,auto,0.0296114
Asex,auto,0.0260377
Asex,auto,0.435864
Asex,auto,0.0495417
Asex,auto,1.66915
Asex,auto,1.52503
Asex,auto,0.220211
Asex,auto,0.00429004
Asex,auto,1.21275
Asex,auto,1.66272
Asex,auto,1.99549
Asex,auto,0.264585
Asex,auto,1.99884
Asex,auto,1.41558
Asex,auto,0.504082
Asex,auto,1.34858
Asex,auto,0.004735
Asex,auto,0.0342508
Asex,auto,0.705952
Asex,auto,0.0010812
Asex,auto,0.491629
Asex,mito-adj,0.108558
Asex,mito-adj,0.15611
Asex,mito-adj,1.98078
Asex,mito-adj,1.99992
Asex,mito-adj,0.217628
Asex,mito-adj,0.180839
Asex,mito-adj,0.0318458
Asex,mito-adj,0.581122
Asex,mito-adj,0.496655
Asex,mito-adj,1.13432
Asex,mito-adj,0.0116627
Asex,mito-adj,1.62013
Asex,mito-adj,1.65372
Asex,mito-adj,1.31624
Asex,mito-adj,0.159962
Asex,mito-adj,0.854278
Asex,mito-adj,0.0423093
Asex,mito-adj,1.96804
Asex,mito-adj,0.259539
Asex,mito-adj,0.121139
Asex,mito-adj,0.164422
Asex,mito-adj,0.210506
Asex,mito-adj,0.773452
Asex,mito-adj,0.32199
Asex,mito-adj,0.012935
Asex,mito-adj,1.17334
Asex,mito-adj,0.635907
Asex,mito-adj,1.46781
Asex,mito-adj,1.88584
Asex,mito-adj,1.82588
Asex,mito-adj,0.643196
Asex,mito-adj,0.0157706
Asex,mito-adj,1.72011
Asex,mito-adj,1.6049
Asex,mito-adj,0.187575
Asex,mito-adj,0.107268
Asex,mito-adj,0.144239
Asex,mito-adj,0.165551
Asex,mito-adj,1.3514
Asex,mito-adj,0.0518381
Asex,mito-adj,0.0593675
Asex,mito-adj,0.354585
Asex,mito-adj,1.64487
Asex,mito-adj,1.99026
Asex,mito-adj,0.0305705
Asex,mito-adj,0.0826176
Asex,mito-adj,0.374471
Asex,mito-adj,0.164482
Asex,mito-adj,0.50504
Asex,mito-adj,0.976695
Asex,mito-adj,1.30833
Asex,mito-adj,1.72186
Asex,mito-adj,0.170489
Asex,mito-adj,0.890191
Asex,mito-adj,0.0395216
Asex,mito-adj,1.8788
Asex,mito-adj,1.1037
Asex,mito-adj,0.550067
Asex,mito-adj,1.97798
Asex,mito-adj,0.33273
Asex,mito-adj,1.30948
Asex,mito-adj,0.689218
Asex,mito-adj,1.83685
Asex,mito-adj,0.0161563
Asex,mito-adj,0.0742917
Asex,mito-adj,0.143524
Asex,mito-adj,1.79458
Asex,mito-adj,0.491279
Asex,mito-adj,0.789214
Asex,mito-adj,1.96177
Asex,mito-adj,0.0306945
Asex,mito-adj,0.164958
Asex,mito-adj,0.228995
Asex,mito-adj,0.614905
Asex,mito-adj,1.16946
Asex,mito-adj,1.34996
Asex,mito-adj,0.425652
Asex,mito-adj,0.917445
Asex,mito-adj,1.99299
Asex,mito-adj,1.17426
Asex,mito-adj,0.0201439
Asex,mito-adj,0.0152287
Asex,mito-adj,0.00204254
Asex,mito-adj,0.176534
Asex,mito-adj,1.18215
Asex,mito-adj,0.706253
Asex,mito-adj,0.357493
Asex,mito-adj,0.133635
Asex,mito-adj,0.160973
Asex,mito-adj,0.201752
Asex,mito-adj,0.391776
Asex,mito-adj,1.97615
Asex,mito-adj,0.0344562
Asex,mito-adj,0.702667
Asex,mito-adj,0.190246
Asex,mito-adj,0.716019
Asex,mito-adj,0.0427697
Asex,mito-adj,1.93624
Asex,mito-adj,0.0056561
Asex,mito-adj,0.0611177
Asex,mito-adj,0.153402
Asex,mito-adj,1.98738
Asex,mito-adj,0.0868511
Asex,mito-adj,0.0286789
Asex,mito-adj,0.272008
Asex,mito-adj,1.78682
Asex,mito-adj,0.873136
Asex,mito-adj,0.177932
Asex,mito-adj,1.59992
Asex,mito-adj,1.0547
Asex,mito-adj,0.0195838
Asex,mito-adj,0.92821
Asex,mito-adj,0.361319
Asex,mito-adj,0.0150026
Asex,mito-adj,0.254176
Asex,mito-adj,0.0627795
Asex,mito-adj,0.63295
Asex,mito-adj,0.0964051
Asex,mito-adj,0.438013
Asex,mito-adj,0.00921318
Asex,mito-adj,0.232788
Asex,mito-adj,0.0779849
Asex,mito-adj,1.06513
Asex,mito-adj,0.0417264
Asex,mito-adj,0.00860278
Asex,mito-adj,0.192005
Asex,mito-adj,0.186749
Asex,mito-adj,0.146761
Asex,mito-adj,0.903049
Asex,mito-adj,0.111805
Asex,mito-adj,0.0874461
Asex,mito-adj,0.0642251
Asex,mito-adj,0.398403
Asex,mito-adj,0.191443
Asex,mito-adj,1.90838
Asex,mito-adj,1.99836
Asex,mito-adj,1.99841
Asex,mito-adj,0.109636
Asex,mito-adj,0.0455225
Asex,mito-adj,0.108431
Asex,mito-adj,0.0249848
Asex,mito-adj,1.90945
Asex,mito-adj,0.534159
Asex,mito-adj,0.178955
Asex,mito-adj,0.315195
Asex,mito-adj,0.0293591
Asex,mito-adj,0.173337
Asex,mito-adj,0.766932
Asex,mito-adj,0.504946
Asex,mito-adj,0.23241
Asex,mito-adj,0.0121716
Asex,mito-adj,0.0827183
Asex,mito-adj,0.0231293
Asex,mito-adj,0.0298806
Asex,mito-adj,0.189705
Asex,mito-adj,0.0727791
Asex,mito-adj,0.622349
Asex,mito-adj,0.632707
Asex,mito-adj,0.234031
Asex,mito-adj,0.174298
Asex,mito-adj,0.023205
Asex,mito-adj,0.0270521
Asex,mito-adj,0.0376122
Asex,mito-adj,0.590512
Asex,mito-adj,1.91834
Asex,mito-adj,0.945464
Asex,mito-adj,0.195205
Asex,mito-adj,0.353528
Asex,mito-adj,0.0391712
Asex,mito-adj,1.91435
Asex,mito-adj,0.245431
Asex,mito-adj,0.314345
Asex,mito-adj,1.9146
Asex,mito-adj,1.45192
Asex,mito-adj,0.973629
Asex,mito-adj,0.881176
Asex,mito-adj,0.0489689
Asex,mito-adj,0.077519
Asex,mito-adj,0.0193603
Asex,mito-adj,0.0266007
Asex,mito-adj,0.0693929
Asex,mito-adj,1.92474
Asex,mito-adj,1.96099
Asex,mito-adj,0.84997
Asex,mito-adj,1.99784
Asex,mito-adj,1.50713
Asex,mito-adj,1.11889
Asex,mito-adj,0.00921527
Asex,mito-adj,0.211795
Asex,mito-adj,0.127875
Asex,mito-adj,0.302246
Asex,mito-adj,1.92849
Asex,mito-adj,0.0624462
Asex,mito-adj,1.99537
Asex,mito-adj,1.17861
Asex,mito-adj,0.272918
Asex,mito-adj,0.437199
Asex,mito-adj,0.049668
Asex,mito-adj,0.0677416
Asex,mito-adj,0.0263734
Asex,mito-adj,0.184679
Asex,mito-adj,0.0788645
Asex,mito-adj,0.409194
Asex,mito-adj,0.184429
Asex,mito-adj,1.83986
Asex,mito-adj,0.261936
Asex,mito-adj,0.23725
Asex,mito-adj,0.151531
Asex,mito-adj,0.227546
Asex,mito-adj,0.392823
Asex,mito-adj,0.0682054
Asex,mito-adj,0.68338
Asex,mito-adj,0.433315
Asex,mito-adj,0.0230967
Asex,mito-adj,0.0958635
Asex,mito-adj,0.0800826
Asex,mito-adj,0.107802
Asex,mito-adj,0.452111
Asex,mito-adj,0.103099
Asex,mito-adj,0.011663
Asex,mito-adj,1.53241
Asex,mito-adj,0.56222
Asex,mito-adj,0.15118
Asex,mito-adj,1.53904
Asex,mito-adj,0.00725178
Asex,mito-adj,0.0105165
Asex,mito-adj,0.278913
Asex,mito-adj,0.141292
Asex,mito-adj,0.267386
Asex,mito-adj,1.99826
Asex,mito-adj,0.0575399
Asex,mito-adj,1.15307
Asex,mito-adj,1.58662
Asex,mito-adj,0.0877774
Asex,mito-adj,0.294208
Asex,mito-adj,1.94945
Asex,mito-adj,0.116764
Asex,mito-adj,0.0407072
Asex,mito-adj,1.37689
Asex,mito-adj,0.597329
Asex,mito-adj,0.487207
Asex,mito-adj,0.123817
Asex,mito-adj,0.151837
Asex,mito-adj,1.92483
Asex,mito-adj,0.580814
Asex,mito-adj,1.06194
Asex,mito-adj,1.35311
Asex,mito-adj,1.4419
Asex,mito-adj,0.420535
Asex,mito-adj,0.0354255
Asex,mito-adj,0.0540662
Asex,mito-adj,0.695071
Asex,mito-adj,1.55577
Asex,mito-adj,0.360244
Asex,mito-adj,0.08714
Asex,mito-adj,1.71559
Asex,mito-adj,0.94205
Asex,mito-adj,0.148231
Asex,mito-adj,0.398705
Asex,mito-adj,0.0818585
Asex,mito-adj,0.322192
Asex,mito-adj,1.98426
Asex,mito-adj,0.0180822
Asex,mito-adj,0.0216339
Asex,mito-adj,0.00602741
Asex,mito-adj,0.470146
Asex,mito-adj,0.00294822
Asex,mito-adj,0.454498
Asex,mito-adj,0.0289632
Asex,mito-adj,1.95497
Asex,mito-adj,0.00952009
Asex,mito-adj,0.0104044
Asex,mito-adj,0.0241153
Asex,mito-adj,1.19428
Asex,mito-adj,0.0641683
Asex,mito-adj,0.161506
Asex,mito-adj,1.97411
Asex,mito-adj,0.0299622
Asex,mito-adj,0.0139724
Asex,mito-adj,0.0399045
Asex,mito-adj,0.00825059
Asex,mito-adj,0.310681
Asex,mito-adj,0.00935337
Asex,mito-adj,0.169095
Asex,mito-adj,0.0373677
Asex,mito-adj,0.159637
Asex,mito-adj,0.182502
Asex,mito-adj,0.116278
Asex,mito-adj,1.44456
Asex,mito-adj,0.00596931
Asex,mito-adj,1.91224
Asex,mito-adj,0.0152512
Asex,mito-adj,0.0286757
Asex,mito-adj,0.0900695
Asex,mito-adj,1.95515
Asex,mito-adj,0.44828
Asex,mito-adj,0.542509
Asex,mito-adj,0.00607102
Asex,mito-adj,1.62555
Asex,mito-adj,0.0355682
Asex,mito-adj,0.188408
Asex,mito-adj,1.91972
Asex,mito-adj,0.00192692
Asex,mito-adj,0.49347
Asex,mito-adj,0.109133
Asex,mito-adj,0.145773
Asex,mito-adj,0.127765
Asex,mito-adj,0.00561417
Asex,mito-adj,1.62685
Asex,mito-adj,0.775115
Asex,mito-adj,1.87738
Asex,mito-adj,0.183012
Asex,mito-adj,0.825285
Asex,mito-adj,1.73066
Asex,mito-adj,0.11941
Asex,mito-adj,0.0278967
Asex,mito-adj,0.235642
Asex,mito-adj,0.255403
Asex,mito-adj,1.64174
Asex,mito-adj,0.310631
Asex,mito-adj,0.811904
Asex,mito-adj,0.239188
Asex,mito-adj,0.0427289
Asex,mito-adj,0.158352
Asex,mito-adj,0.181975
Asex,mito-adj,0.370161
Asex,mito-adj,0.0830133
Asex,mito-adj,0.505077
Asex,mito-adj,0.0571013
Asex,mito-adj,0.515108
Asex,mito-adj,0.818884
Asex,mito-adj,0.178888
Asex,mito-adj,0.6396
Asex,mito-adj,0.85075
Asex,mito-adj,0.00238001
Asex,mito-adj,1.21758
Asex,mito-adj,0.234606
Asex,mito-adj,0.11109
Asex,mito-adj,0.659084
Asex,mito-adj,0.250109
Asex,mito-adj,0.1097
Asex,mito-adj,0.147696
Asex,mito-adj,0.0864523
Asex,mito-adj,1.67627
Asex,mito-adj,0.289784
Asex,mito-adj,0.0323841
Asex,mito-adj,0.705551
Asex,mito-adj,1.16458
Asex,mito-adj,1.93337
Asex,mito-adj,0.00108604
Asex,mito-adj,0.0507006
Asex,mito-adj,0.394357
Asex,mito-adj,1.9979
Asex,mito-adj,0.0829804
Asex,mito-adj,0.0217609
Asex,mito-adj,0.284629
Asex,mito-adj,0.0695603
Asex,mito-adj,1.75603
Asex,mito-adj,0.367975
Asex,mito-adj,0.204757
Asex,mito-adj,0.0265431
Asex,mito-adj,0.0220483
Asex,mito-adj,1.98773
Asex,mito-adj,1.06897
Asex,mito-adj,0.0178636
Asex,mito-adj,1.96869
Asex,mito-adj,0.245361
Asex,mito-adj,0.16547
Asex,mito-adj,0.0296108
Asex,mito-adj,1.75802
Asex,mito-adj,0.462478
Asex,mito-adj,1.07029
Asex,mito-adj,0.203842
Asex,mito-adj,0.137933
Asex,mito-adj,1.26388
Asex,mito-adj,1.80849
Asex,mito-adj,1.59973
Asex,mito-adj,0.209727
Asex,mito-adj,0.039793
Asex,mito-adj,0.313167
Asex,mito-adj,0.479056
Asex,mito-adj,0.138714
Asex,mito-adj,0.47962
Asex,mito-adj,1.94916
Asex,mito-adj,0.0311668
Asex,mito-adj,0.0797597
Asex,mito-adj,0.477449
Asex,mito-adj,1.55921
Asex,mito-adj,0.243665
Asex,mito-adj,1.83015
Asex,mito-adj,1.41031
Asex,mito-adj,0.0552123
Asex,mito-adj,1.83114
Asex,mito-adj,0.419191
Asex,mito-adj,1.34058
Asex,mito-adj,0.184215
Asex,mito-adj,0.115775
Asex,mito-adj,0.0224778
Asex,mito-adj,0.0127419
Asex,mito-adj,0.425858
Asex,mito-adj,0.911873
Asex,mito-adj,0.146653
Asex,mito-adj,0.204332
Asex,mito-adj,1.96736
Asex,mito-adj,0.00367982
Asex,mito-adj,1.04518
Asex,mito-adj,0.254337
Asex,mito-adj,0.117456
Asex,mito-adj,0.132407
Asex,mito-adj,1.22444
Asex,mito-adj,1.86983
Asex,mito-adj,1.78828
Asex,mito-adj,0.5241
Asex,mito-adj,0.153332
Asex,mito-adj,1.92685
Asex,mito-adj,0.191425
Asex,mito-adj,1.98811
Asex,mito-adj,0.466846
Asex,mito-adj,0.200383
Asex,mito-adj,1.80858
Asex,mito-adj,0.0375823
Asex,mito-adj,0.101204
Asex,mito-adj,0.792431
Asex,mito-adj,1.14458
Asex,mito-adj,1.98025
Asex,mito-adj,0.195986
Asex,mito-adj,0.0755889
Asex,mito-adj,0.982534
Asex,mito-adj,1.77228
Asex,mito-adj,0.826219
Asex,mito-adj,0.124261
Asex,mito-adj,0.139235
Asex,mito-adj,0.0471214
Asex,mito-adj,0.219267
Asex,mito-adj,0.0394021
Asex,mito-adj,0.0327264
Asex,mito-adj,0.109868
Asex,mito-adj,1.31037
Asex,mito-adj,0.0766599
Asex,mito-adj,0.0664716
Asex,mito-adj,0.0210444
Asex,mito-adj,0.0453964
Asex,mito-adj,0.164795
Asex,mito-adj,0.0508466
Asex,mito-adj,0.086531
Asex,mito-adj,0.912907
Asex,mito-adj,0.228181
Asex,mito-adj,0.109964
Asex,mito-adj,1.66946
Asex,mito-adj,0.0248926
Asex,mito-adj,1.8124
Asex,mito-adj,1.72462
Asex,mito-adj,0.106915
Asex,mito-adj,0.327774
Asex,mito-adj,1.77288
Asex,mito-adj,0.611604
Asex,mito-adj,1.53766
Asex,mito-adj,0.558579
Asex,mito-adj,0.0642137
Asex,mito-adj,0.0507576
Asex,mito-adj,0.010634
Asex,mito-adj,0.646928
Asex,mito-adj,0.734625
Asex,mito-adj,0.0652589
Asex,mito-adj,0.00718146
Asex,mito-adj,0.0180454
Asex,mito-adj,0.414618
Asex,mito-adj,0.184622
Asex,mito-adj,0.00889879
Asex,mito-adj,0.00724676
Asex,mito-adj,0.745612
Asex,mito-adj,0.17265
Asex,mito-adj,0.0699241
Asex,mito-adj,1.81683
Asex,mito-adj,0.310526
Asex,mito-adj,0.125616
Asex,mito-adj,0.152205
Asex,mito-adj,0.131377
Asex,mito-adj,0.0273203
Asex,mito-adj,0.193136
Asex,mito-adj,0.519826
Asex,mito-adj,0.0468399
Asex,mito-adj,1.26347
Asex,mito-adj,1.99922
Asex,mito-adj,1.32335
Asex,mito-adj,0.40034
Asex,mito-adj,1.47132
Asex,mito-adj,0.265503
Asex,mito-adj,0.21826
Asex,mito-adj,0.701759
Asex,mito-adj,0.234043
Asex,mito-adj,0.0620654
Asex,mito-adj,0.241105
Asex,mito-adj,0.104351
Asex,mito-adj,1.12111
Asex,mito-adj,0.14571
Asex,mito-adj,1.87297
Asex,mito,1.72653
Asex,mito,1.95571
Asex,mito,1.58615
Asex,mito,1.59739
Asex,mito,1.27005
Asex,mito,1.85295
Asex,mito,1.06049
Asex,mito,1.64752
Asex,mito,1.90338
Asex,mito,1.80522
Asex,mito,1.98607
Asex,mito,1.69858
Asex,mito,1.76442
Asex,mito,1.49843
Asex,mito,1.32087
Asex,mito,1.9988
Asex,mito,1.73387
Asex,mito,1.8354
Asex,mito,1.97168
Asex,mito,1.55945
Asex,mito,1.85597
Asex,mito,1.8877
Asex,mito,1.91334
Asex,mito,1.84446
Asex,mito,1.9507
Asex,mito,1.78143
Asex,mito,1.86099
Asex,mito,1.97893
Asex,mito,1.90335
Asex,mito,1.93534
Asex,mito,1.69268
Asex,mito,0.670872
Asex,mito,1.07836
Asex,mito,1.4723
